text,label,specific_label
"**UNION BANK OF INDIA - ACCOUNT CLOSURE FORM**
Reference Number: 

CUSTOMER DETAILS
--------------
Full Name: 
Customer ID: 
Contact Number: 
Email Address: dwoods@example.org

ACCOUNT DETAILS
-------------
Account Number: KEJW96502718972761
Account Type: Savings
Branch Name: Dixonhaven
IFSC Code: 

CLOSURE REQUEST
-------------
Reason for Closure: 
Preferred Date: 
Mode of Settlement: Cash
Settlement Account:
    Bank Name: 
    Account Number: 
    IFSC Code: 

LINKED FACILITIES
--------------
Debit Card Number: 2588028329265582
Internet Banking: Active
Mobile Banking: Inactive
Standing Instructions: No",bank,account closure details
"**KOTAK MAHINDRA BANK - KYC FORM**
Application ID: 

CUSTOMER INFORMATION
-----------------
Full Name: 
Date of Birth: 1983-12-10
Place of Birth: 
Mother's Name: Rachel Miller
Father's Name: 

IDENTITY DETAILS
--------------
PAN Number: X1070
Aadhaar Number: 608361749382
Voter ID: Z7589347514
Driving License: K1391984772

CONTACT & ADDRESS
---------------
Mobile Number: 583.744.0818x2795
Email ID: pennypearson@example.org
Current Address: PSC 5737, Box 7605
APO AP 69169
Permanent Address: 270 Anthony Causeway
South Kristin, GA 55775
Residence Type: Owned

OCCUPATION DETAILS
----------------
Occupation: Employed
Employer/Business: Holmes, Murray and Brennan
Work Address: 
Annual Income: 

FATCA/CRS DETAILS
---------------
Tax Residency: 
FATCA Status: 
CRS Declaration:",bank,kyc details
"**HDFC BANK - CREDIT CARD APPLICATION**
Application ID: 

APPLICANT INFORMATION
--------------------
Full Name: 
Date of Birth: 1965-01-01
PAN Number: U2104
Aadhaar Number: 367658839394
Contact Details:
    Mobile: (638)361-8966
    Email: whiterhonda@example.net
    
RESIDENTIAL INFORMATION
----------------------
Address: 
City & PIN: 
Years at Current Address: 

PROFESSIONAL DETAILS
-------------------
Employment Type: 
Employer Name: 
Monthly Income: 
Office Address: 

BANKING RELATIONSHIP
-------------------
Existing HDFC Account:   # Yes/No
Account Number: FVVF12651359865591
Relationship Duration: 

CARD SELECTION
-------------
Preferred Card Variant:   # Moneyback/Regalia/Diners Club
Reward Program Choice:",bank,credit card details
"**YES BANK - FIXED DEPOSIT APPLICATION**
Form Number: 104489

CUSTOMER DETAILS
-------------
Customer Name: 
Customer ID: 
PAN: G1671
Contact Number: 
Email ID: 
Category: 

DEPOSIT INFORMATION
----------------
Deposit Type: Tax Saving
Amount: 
Tenure: 
Interest Rate: 6.3309891819214235
Interest Payout: Cumulative

FUNDING DETAILS
-------------
Source Account: RHQC84717965621797
Mode of Funding: 
Branch Location: 

MATURITY INSTRUCTIONS
------------------
Maturity Action: 
Renewal Instructions: 
Settlement Account: 

NOMINEE INFORMATION
----------------
Nominee Name: Richard Reynolds
Relationship: 
Date of Birth: 1959-01-26",bank,fixed deposit details
"**STATE BANK OF INDIA - CREDIT CARD APPLICATION**
Application Reference: 5a38724c-a1cb-4bda-bcf7-f3779b4d1dc8
Branch Code: 762697

PERSONAL DETAILS
-----------------
Applicant Name: Elizabeth Stokes
Date of Birth: 1961-04-22
PAN Card Number: V2962
Aadhaar Number: 448187677318
Mobile Number: 845-383-1772x515
Email ID: normanmaria@example.org

RESIDENCE DETAILS
----------------
Current Address: 305 Cody Junction
Michaelburgh, TX 38764
City: Stewartfort
PIN Code: 18603
Residence Status: Rented  # Owned/Rented/Company Provided

EMPLOYMENT DETAILS
-----------------
Occupation Type: Business  # Salaried/Self-Employed/Business
Company Name: Jackson, Garza and Abbott
Annual Income: 1188918
Years in Current Job: 18

BANK DETAILS
-----------
SBI Account Number: HDJP61333863652484
Account Type: Current
Branch Name: South Shawntown
Account Opening Date: 2024-01-17

CARD PREFERENCES
---------------
Card Type Requested: Signature  # Simply Save/Elite/Prime/Signature",bank,credit card details
"**KOTAK MAHINDRA BANK - LOAN APPLICATION**
Application ID: 
Branch: 

PERSONAL PARTICULARS
------------------
Applicant Name: Evelyn Lopez
Date of Birth: 
Gender: 
Identification:
  - PAN Number: 
  - Aadhaar Number: 
Contact Details:
  - Mobile: 
  - Email: 
  - Alternative Contact: 

RESIDENTIAL DETAILS
-----------------
Present Address: 42904 Karen Inlet Suite 310
North Timothyview, LA 51030
City: Jasmineborough
State: 
PIN: 
Residence Status: Company Provided  # Self-Owned/Rented/Parental
Years of Stay: 

EMPLOYMENT INFORMATION
--------------------
Occupation:   # Salaried/Self-Employed Professional/Business
Employer/Business: 
Industry Sector: 
Work Experience: 3
Income Details:
  - Monthly Income: 60000
  - Other Income: Rent
  - Annual Business Turnover:   # If applicable

LOAN PARTICULARS
--------------
Product Type:   # Personal/Home/Business/Vehicle
Requested Amount: 
Tenure Requested: 12
Purpose of Loan: 
Preferred EMI Date: 

BANKING RELATIONSHIP
------------------
Existing Customer:   # Yes/No
Account Number: 
Current Banking Products: 
Outstanding Loans: 
Total EMI Load:",bank,loan details
"**YES BANK - ACCOUNT CLOSURE REQUEST**
Form Number: 

CUSTOMER INFORMATION
-----------------
Customer Name: 
Customer ID: 
Contact Number: 
Email ID: 

ACCOUNT DETAILS
-------------
Account Number: RWTQ57829035882091
Account Type: Current
Branch Location: 
Account Opening Date: 

CLOSURE INFORMATION
----------------
Primary Reason: 
Additional Comments: 
Preferred Closure Date: 
Settlement Mode: Cash

LINKED PRODUCTS
-------------
Debit Card Details: 2191568236593278
Digital Banking: 
Investment Products: 
Locker Services: 

SETTLEMENT DETAILS
---------------
Transfer Account Details:
    Bank Name: 
    Account Number: 
    IFSC Code: 68672701681",bank,account closure details
"**ICICI BANK - CREDIT CARD APPLICATION**
Reference Number: 

PERSONAL INFORMATION
-------------------
Customer Name: 
Father's Name: 
Mother's Name: 
Date of Birth: 1957-07-26
Gender: 
Marital Status: 

IDENTIFICATION
-------------
PAN: 
Aadhaar: 
Voter ID/Driving License: 

CONTACT DETAILS
--------------
Mobile Number: 338.744.2293x6555
Alternate Number: 
Email Address: myersamy@example.com
Residence Address: 
PIN Code: 

EMPLOYMENT & INCOME
------------------
Occupation: Self-Employed
Company Name: 
Designation: 
Work Experience: 
Gross Annual Income: 880485
Net Monthly Income: 

EXISTING RELATIONSHIP
--------------------
ICICI Account Holder:   # Yes/No
Account Number: QDHR40699620319592
Credit Bureau Score: 

CARD DETAILS
-----------
Card Variant Applied:   # Coral/Rubyx/Sapphiro/Diamond
Add-On Card Required:   # Yes/No",bank,credit card details
"**HDFC BANK - CREDIT CARD APPLICATION**
Application ID: 

APPLICANT INFORMATION
--------------------
Full Name: 
Date of Birth: 2005-07-06
PAN Number: H9774
Aadhaar Number: 13662411415
Contact Details:
    Mobile: 320.622.4917x246
    Email: ronald38@example.org
    
RESIDENTIAL INFORMATION
----------------------
Address: 
City & PIN: 
Years at Current Address: 

PROFESSIONAL DETAILS
-------------------
Employment Type: 
Employer Name: 
Monthly Income: 
Office Address: 

BANKING RELATIONSHIP
-------------------
Existing HDFC Account:   # Yes/No
Account Number: DUAD52646332785207
Relationship Duration: 

CARD SELECTION
-------------
Preferred Card Variant:   # Moneyback/Regalia/Diners Club
Reward Program Choice:",bank,credit card details
"**CANARA BANK - ACCOUNT CLOSURE APPLICATION**
Application Number: 

ACCOUNT HOLDER DETAILS
-------------------
Name: Gabriel Robinson
Customer ID: 
Mobile Number: 686.362.7904
Email ID: pereznicholas@example.org

ACCOUNT INFORMATION
----------------
Account Number: PXLB87563727422309
Account Type: Current
Branch: 
IFSC Code: 

CLOSURE DETAILS
-------------
Reason for Closure: 
Requested Date: 
Balance Settlement: Cheque
Transfer Details:
    Bank Name: 
    Account Number: 
    IFSC Code: 58040134344

LINKED SERVICES
-------------
Debit Card: 799258394561377
Net Banking: 
Mobile Banking: Inactive
Standing Instructions: Yes",bank,account closure details
"**CANARA BANK - CREDIT CARD APPLICATION**
Application Number: 
Branch: 

PERSONAL PARTICULARS
------------------
Applicant Name: 
Date of Birth: 2002-04-23
Father's/Spouse Name: 
Category:   # General/SC/ST/OBC

IDENTIFICATION
------------
PAN Number: C6573
Aadhaar Number: 469143432455
Voter ID: 

ADDRESS DETAILS
-------------
Present Address: 
Permanent Address: 1269 Barnes Spur Apt. 428
South Isaacton, ND 07503
Mobile Number: (680)200-1753
Email: bishopjoseph@example.net

INCOME DETAILS
------------
Occupation: Self-Employed
Organization: 
Monthly Income: 
Other Income: 

BANK ACCOUNT DETAILS
------------------
Account Number: INLV06346434090576
Account Type: Savings
Branch IFSC: 
Customer ID: 

CARD REQUIREMENTS
---------------
Card Type: Prime  # RuPay/Visa/MasterCard
Variant:   # Select/Gold/Platinum",bank,credit card details
"**AXIS BANK - ACCOUNT CLOSURE REQUEST**
Form Number: 

ACCOUNT HOLDER INFORMATION
-----------------------
Name: Cameron Austin
Customer ID: 
Contact Details:
    Mobile: 348.312.3111
    Email: joseph75@example.org

ACCOUNT DETAILS
-------------
Account Number: MZSR84464650759871
Type of Account: Current
Branch Name: 
IFSC Code: 

CLOSURE REQUEST DETAILS
--------------------
Reason for Closure: 
Preferred Closure Date: 
Balance Amount: 
Settlement Instructions: 

LINKED PRODUCTS
-------------
Debit Card Number: 2392089949353125
Credit Card Linkage: 
Investment Account: 
Loan Account: 

DECLARATIONS
----------
Pending Charges: 
Unused Cheques: 5
Standing Instructions: Yes",bank,account closure details
"**STATE BANK OF INDIA - KYC FORM**
Reference Number: 999b8fa1-e255-4280-82dc-b8c0e80ca563
Date: 

PERSONAL INFORMATION
------------------
Customer Name: Dennis Johnson
Father's/Spouse Name: Daniel Miller
Mother's Name: Jeffrey Hamilton
Date of Birth: 1980-01-15
Gender: Male
Marital Status: Single
Nationality: Poland

IDENTITY DOCUMENTS
----------------
PAN Number: E7696
Aadhaar Number: 895346411750
Passport Number: E574962
Driving License: Y2839315981
Voter ID: E1919401050

CONTACT DETAILS
-------------
Mobile Number: (214)415-1061x91213
Landline: (599)379-2120
Email ID: omoreno@example.com

ADDRESS DETAILS
-------------
Current Address: 5211 Barbara Ramp
Karenfurt, MT 08086
Permanent Address: 660 Michael Stream Apt. 650
Barnetttown, PA 40002
City: Jacobtown
State: Idaho
PIN Code: 62551
Residence Type: Owned  # Owned/Rented/Leased

OCCUPATION DETAILS
----------------
Occupation Type: Employed
Annual Income Range: 5-10 Lakh
Source of Income: Other
Employer/Business Name: Mendez Inc

ACCOUNT DETAILS
-------------
Account Type: Savings
Account Number: 2932177046
Branch Code: 18871",bank,kyc details
"**KOTAK MAHINDRA BANK - ACCOUNT CLOSURE APPLICATION**
Application ID: 

PERSONAL DETAILS
--------------
Account Holder Name: 
Customer Relationship Number: 
Mobile Number: 868.633.8100x281
Email Address: rmccormick@example.com

ACCOUNT INFORMATION
----------------
Account Number: LYGW87342690092136
Account Type: Current
Branch: 
Account Status: 

CLOSURE DETAILS
-------------
Reason for Closure: 
Requested Closure Date: 
Mode of Settlement: Cash
Settlement Details:
    Beneficiary Name: 
    Account Number: 
    IFSC Code: 

ASSOCIATED SERVICES
----------------
Debit Card: 3664628130011585
Net Banking: 
Mobile Banking: Inactive
Recurring Instructions:",bank,account closure details
"**PUNJAB NATIONAL BANK - KYC FORM**
Reference Number: 1845e998-83cb-4ff4-98b5-8274bb5b9c7a

PERSONAL DETAILS
--------------
Applicant Name: 
Parent/Spouse Name: Robert Pierce
Date of Birth: 1990-03-20
Gender: Male
Category:   # General/SC/ST/OBC

PROOF OF IDENTITY
---------------
PAN Number: B2777
Aadhaar Number: 652386386383
Voter ID: Y7336876948
Passport Number: 

ADDRESS INFORMATION
----------------
Present Address: 
Permanent Address: 7974 Taylor Valleys
Emilyfort, MH 55664
Address Proof Type: 
Proof Number: 

CONTACT DETAILS
-------------
Mobile Number: +1-683-465-0120x37894
Landline Number: (961)640-7547x2886
Email Address: jadedalton@example.com

OCCUPATION & INCOME
----------------
Occupation: Self-Employed
Annual Income: 
Source of Income: Salary",bank,kyc details
"**HDFC BANK - DEBIT CARD APPLICATION**
Application ID: 

ACCOUNT INFORMATION
-----------------
Account Holder: 
Account Number: JYNM66605035241228
Account Type: Savings
Customer ID: 
Home Branch: 

PERSONAL DETAILS
--------------
Date of Birth: 1955-05-23
PAN Number: J8536
Mobile Number: (216)979-0660
Email Address: melissashaw@example.net

CARD PREFERENCES
--------------
Card Type:   # EasyShop/Premium/Business
Card Design:   # Standard/Custom
ATM Withdrawal Limit: 6595
Shopping Limit: 24234
SMS Alerts: No  # Yes/No",bank,debit card details
"**CANARA BANK - CREDIT CARD APPLICATION**
Application Number: 
Branch: 

PERSONAL PARTICULARS
------------------
Applicant Name: 
Date of Birth: 1983-10-21
Father's/Spouse Name: 
Category:   # General/SC/ST/OBC

IDENTIFICATION
------------
PAN Number: C6913
Aadhaar Number: 812109230918
Voter ID: 

ADDRESS DETAILS
-------------
Present Address: 
Permanent Address: 1617 Clark Landing Suite 641
Parkerville, DE 28208
Mobile Number: +1-986-611-0758x506
Email: olivia74@example.org

INCOME DETAILS
------------
Occupation: Business
Organization: 
Monthly Income: 
Other Income: 

BANK ACCOUNT DETAILS
------------------
Account Number: GCWS71203806611689
Account Type: Savings
Branch IFSC: 
Customer ID: 

CARD REQUIREMENTS
---------------
Card Type: Signature  # RuPay/Visa/MasterCard
Variant:   # Select/Gold/Platinum",bank,credit card details
"**AXIS BANK - PASSBOOK**
Branch Name: Garcia Group
IFSC Code: LTMS11815455992724

ACCOUNT DETAILS
-------------
Account Name: 
Account No: 3956490199
Product:   # Savings/Current/Salary
Customer ID: 9712654810
Mobile No.: (838)933-8799x9792

TRANSACTION ENTRIES
-----------------
Tran Date | Description | Ref Number | Withdrawal | Deposit | Balance
2024-10-07 | long |  | 10000 | 5000 | 50000

This is a system generated statement",bank,passbook details
"**YES BANK - DEBIT CARD APPLICATION**
Reference ID: 

ACCOUNT INFORMATION
-----------------
Account Name: 
Account Number: KTHU77648537008924
Customer ID: 
Branch Name: Carlsonborough

KYC DETAILS
----------
Date of Birth: 1989-04-17
PAN Number: Q3698
Aadhaar Number: 303912708568
Mobile Number: 256-592-4798x811
Email: dsmith@example.com

CARD SELECTION
------------
Card Variant: Gold  # Classic/Gold/Platinum
Network Preference: 
Daily Limits:
    ATM Withdrawal: 48041
    Shopping: 28820
International Enabled:",bank,debit card details
"**ICICI BANK - DEBIT CARD APPLICATION**
Reference Number: 

ACCOUNT DETAILS
-------------
Primary Account Holder: 
Account Number: TFNJ51786981051136
Account Type: Current
Customer ID: 
Branch: 

PERSONAL INFORMATION
------------------
Date of Birth: 1974-07-12
PAN Card Number: R9129
Aadhaar Number: 478191060904
Mobile Number: 783.520.9190x758
Email ID: jhughes@example.net

CARD REQUIREMENTS
---------------
Card Variant: Business  # Coral/Sapphiro/Expression
Card Network:   # Visa/Mastercard/RuPay
International Transactions: Yes
Daily Transaction Limits:
    ATM: 9849
    POS: 26146
    E-commerce: 35349",bank,debit card details
"**UNION BANK OF INDIA - FIXED DEPOSIT APPLICATION**
Reference Number: 

CUSTOMER DETAILS
-------------
Full Name: 
Customer ID: 
PAN Number: Z3251
Mobile: 971.848.9440
Email: raymondjoshua@example.org
Category: 

DEPOSIT SCHEME
------------
Deposit Type: Tax Saving
Amount: 
Tenure: 
Interest Rate: 6.4381766780666485
Interest Frequency: 

FUNDING DETAILS
-------------
Debit Account: 
Branch Name: Jamestown
Mode of Funding: 

MATURITY PROFILE
-------------
Maturity Instructions: 
Auto Renewal: 
Settlement Account: 

NOMINEE DETAILS
-------------
Nominee Name: Mrs. Ashley York
Relationship: 
Date of Birth: 1975-05-09
Guardian Details:",bank,fixed deposit details
"**YES BANK - ACCOUNT CLOSURE REQUEST**
Form Number: 

CUSTOMER INFORMATION
-----------------
Customer Name: 
Customer ID: 
Contact Number: 
Email ID: 

ACCOUNT DETAILS
-------------
Account Number: RUIK60320170239653
Account Type: Current
Branch Location: 
Account Opening Date: 

CLOSURE INFORMATION
----------------
Primary Reason: 
Additional Comments: 
Preferred Closure Date: 
Settlement Mode: Cheque

LINKED PRODUCTS
-------------
Debit Card Details: 9339711791657310
Digital Banking: 
Investment Products: 
Locker Services: 

SETTLEMENT DETAILS
---------------
Transfer Account Details:
    Bank Name: 
    Account Number: 
    IFSC Code: 17899110436",bank,account closure details
"**BANK OF BARODA - KYC FORM**
Form Number: 413384

PERSONAL INFORMATION
-----------------
Customer Name: Wendy Lopez
Father's/Spouse Name: Stephen Martinez
Date of Birth: 1984-02-15
Gender: Male
Marital Status: Married

PROOF OF IDENTITY
---------------
PAN Number: A9831
Aadhaar Number: 795505054488
Passport Number: 
Other ID Type: 

ADDRESS DETAILS
-------------
Residential Address: 
Office Address: 
Correspondence Address: 
Proof Submitted: 

CONTACT INFORMATION
-----------------
Mobile Number: (703)432-1918
Email Address: ijackson@example.com
Landline Number: 986-512-5906x27403

OCCUPATION & INCOME
----------------
Occupation: Retired
Annual Income: 
Source of Income: Other
Employer Details: Goodman PLC",bank,kyc details
"**STATE BANK OF INDIA - CREDIT CARD APPLICATION**
Application Reference: 4c8a2ffe-178c-41cd-9a1e-1c206ede307c
Branch Code: 536229


PERSONAL DETAILS
-----------------
Applicant Name: Jason Evans
Date of Birth: 1966-07-01
PAN Card Number: Q5790
Aadhaar Number: 381751768464
Mobile Number: (859)475-6452x4020
Email ID: margaret93@example.org

RESIDENCE DETAILS
----------------
Current Address: 723 Jeffrey Pike
Fisherton, PR 08959
City: Robertsfurt
PIN Code: 47316
Residence Status: Rented  # Owned/Rented/Company Provided

EMPLOYMENT DETAILS
-----------------
Occupation Type: Business  # Salaried/Self-Employed/Business
Company Name: West, Miller and Palmer
Annual Income: 797505
Years in Current Job: 15

BANK DETAILS
-----------
SBI Account Number: ZPDU38990961829119
Account Type: Current
Branch Name: South Laurachester
Account Opening Date: 2022-09-25

CARD PREFERENCES
---------------
Card Type Requested: Signature  # Simply Save/Elite/Prime/Signature",bank,credit card details
